Attack,Host,Run,Mode,CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Usage Idle (%),CPU Usage System (%),CPU Usage User (%),CPU Usage Wait %,Disk mmcblk1 Block Size (Ko),Disk mmcblk1 Read (Ko/s),Disk mmcblk1 Transfers,Disk mmcblk1 Usage (%),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p1 Transfers,Disk mmcblk1p1 Usage (%),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1p2 Transfers,Disk mmcblk1p2 Usage (%),Disk mmcblk1p2 Write (Ko/s),JFS boot/firmware Usage (%),JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),Memory Active (Mo),Memory Buffers (Mo),Memory Cached (Mo),Memory Free (Mo),Memory Inactive (Mo),Memory Usage (Mo),Network eth0 Received (Ko/s),Network eth0 Sent (Ko/s),Network lo Received (Ko/s),Network lo Sent (Ko/s),Network wlan0 Received (Ko/s),Network wlan0 Sent (Ko/s),Network Packet eth0 Received,Network Packet eth0 Sent,Network Packet lo Received,Network Packet lo Sent,Network Packet wlan0 Received,Network Packet wlan0 Sent,Process Execs,Process Forks,Process Switches,Processes Blocked,Processes Runnable,Swap Free (Mo),Swap Usage (Mo)
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.0,27.540135192226444,Denial of Service,nmon,17:55:42.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.0,27.540135192226444,Denial of Service,nmon,17:55:43.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,27.540135192226444,Denial of Service,nmon,17:55:44.000,99.8,0.0,0.0,0.2,7.2,0.0,5.0,1.0,35.9,0.0,0.0,0.0,0.0,0.0,7.2,0.0,5.0,1.0,35.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.0,27.540135192226444,Denial of Service,nmon,17:55:45.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.20000000000000284,27.540135192226444,Denial of Service,nmon,17:55:46.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,0.0,27.540135192226444,Denial of Service,nmon,17:55:47.000,100.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2744.2,719.2,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Idle,19.0,28.260984368398812,Denial of Service,nmon,17:55:48.000,81.0,2.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2716.9,746.4,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,297.4,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.5,28.4088508660752,Denial of Service,nmon,17:55:49.000,61.5,26.8,11.5,0.3,8.0,0.0,2.0,1.0,15.9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,15.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2711.3,746.8,3787.2,0.0,-0.0,0.0,-0.0,37.5,-10022.2,0.0,0.0,0.0,0.0,671.6,6837.8,0.0,4.0,68060.5,0,5,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.5,28.443177017321496,Denial of Service,nmon,17:55:50.000,55.5,32.2,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.0,746.8,3787.2,0.0,-0.0,0.0,-0.0,46.6,-10038.0,0.0,0.0,0.0,0.0,897.4,6792.3,0.0,0.0,56044.8,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,43.4,28.255703422053237,Denial of Service,nmon,17:55:51.000,56.6,32.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2717.1,746.8,3787.2,0.0,-0.0,0.0,-0.0,46.7,-10908.3,0.0,0.0,0.0,0.0,914.8,7377.9,0.0,0.0,50627.7,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,45.5,28.342839036755375,Denial of Service,nmon,17:55:52.000,54.5,33.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2713.8,746.8,3787.2,0.0,-0.0,0.0,-0.0,45.9,-11201.2,0.0,0.0,0.0,0.0,904.6,7576.0,0.0,0.0,51617.1,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.9,28.42469370511196,Denial of Service,nmon,17:55:53.000,55.1,34.0,11.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,12.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.7,746.8,3787.2,0.0,-0.0,0.0,-0.0,48.7,-10846.2,0.0,0.0,0.0,0.0,951.8,7335.9,0.0,0.0,52548.5,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.3,28.218736797634136,Denial of Service,nmon,17:55:54.000,55.7,33.0,11.4,0.0,6.7,0.0,6.0,1.0,39.9,0.0,0.0,0.0,0.0,0.0,6.7,0.0,6.0,1.0,39.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2718.5,746.8,3787.2,0.0,-0.0,0.0,-0.0,45.7,-10226.0,0.0,0.0,0.0,0.0,892.6,6916.4,0.0,0.0,51959.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.1,28.253062948880437,Denial of Service,nmon,17:55:55.000,55.9,33.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2717.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,45.0,-10634.4,0.0,0.0,0.0,0.0,878.6,7193.6,0.0,0.0,50246.3,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,45.3,28.31643430502745,Denial of Service,nmon,17:55:56.000,54.7,33.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2714.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.0,-10706.4,0.0,0.0,0.0,0.0,904.9,7241.3,0.0,0.0,51934.4,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,42.3,28.38772708069286,Denial of Service,nmon,17:55:57.000,57.7,30.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2712.1,746.9,3787.2,0.0,-0.0,0.0,-0.0,47.2,-10815.9,0.0,0.0,0.0,0.0,929.0,7315.4,0.0,0.0,52262.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.0,28.42205323193916,Denial of Service,nmon,17:55:58.000,53.0,35.5,11.5,0.0,6.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,44.2,-10603.6,0.0,0.0,0.0,0.0,870.3,7171.8,0.0,0.0,57895.6,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,48.0,28.464300802703846,Denial of Service,nmon,17:55:59.000,52.0,36.3,11.7,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2709.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,47.6,-11218.9,0.0,0.0,0.0,0.0,935.7,7590.8,0.0,0.0,58504.9,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.5,28.493346007604558,Denial of Service,nmon,17:56:00.000,61.5,28.3,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2708.1,746.9,3787.2,0.0,-0.0,0.0,-0.0,40.5,-9587.7,0.0,0.0,0.0,0.0,795.6,6484.7,0.0,1.0,46436.4,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,40.9,28.498626953950147,Denial of Service,nmon,17:56:01.000,59.1,29.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2707.9,746.9,3787.2,0.0,-0.0,0.0,-0.0,40.8,-10217.7,0.0,0.0,0.0,0.0,801.3,6912.7,0.0,0.0,45581.6,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,39.1,28.52767215885086,Denial of Service,nmon,17:56:02.000,60.9,29.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2706.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,41.7,-9538.3,0.0,0.0,0.0,0.0,821.9,6452.2,0.0,0.0,39623.1,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.6,28.580481622306706,Denial of Service,nmon,17:56:03.000,61.4,29.4,9.2,0.0,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,23.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2704.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,47.4,-9695.7,0.0,0.0,0.0,0.0,933.8,6557.7,0.0,0.0,37754.0,0,5,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.4,28.638572032108158,Denial of Service,nmon,17:56:04.000,61.6,26.6,11.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2702.6,746.9,3787.2,0.0,-0.0,0.0,-0.0,43.6,-10279.5,0.0,0.0,0.0,0.0,858.4,6952.6,0.0,0.0,36634.5,0,5,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.2,28.495986480777347,Denial of Service,nmon,17:56:05.000,61.8,27.0,11.2,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2708.0,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.2,-11747.0,0.0,0.0,0.0,0.0,903.5,7945.1,0.0,0.0,42394.2,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,31.700000000000003,28.292670046472335,Denial of Service,nmon,17:56:06.000,68.3,22.3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2715.7,746.9,3787.2,0.0,-0.0,0.0,-0.0,38.1,-9822.0,0.0,0.0,0.0,0.0,749.3,6643.2,0.0,0.0,29573.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,32.8,28.385086607520073,Denial of Service,nmon,17:56:07.000,67.2,24.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2712.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,41.6,-11046.4,0.0,0.0,0.0,0.0,805.5,7475.3,0.0,0.0,37456.5,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.0,28.443177017321496,Denial of Service,nmon,17:56:08.000,59.0,31.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.0,746.9,3787.2,0.0,-0.0,0.0,-0.0,39.4,-11431.0,0.0,0.0,0.0,0.0,775.1,7732.1,0.0,0.0,47429.8,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,35.2,28.490705534431772,Denial of Service,nmon,17:56:09.000,64.8,27.0,8.2,0.0,7.2,0.0,5.0,1.0,35.9,0.0,0.0,0.0,0.0,0.0,7.2,0.0,5.0,1.0,35.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2708.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,44.2,-10177.5,0.0,0.0,0.0,0.0,870.7,6883.6,0.0,0.0,39956.8,0,6,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,43.8,28.258343895226023,Denial of Service,nmon,17:56:10.000,56.2,31.2,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2717.0,746.9,3787.2,0.0,-0.0,0.0,-0.0,40.2,-12515.1,0.0,0.0,0.0,0.0,787.9,8464.7,0.0,0.0,48544.9,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.6,28.326996197718625,Denial of Service,nmon,17:56:11.000,63.4,26.3,10.3,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2714.4,746.9,3787.2,0.0,-0.0,0.0,-0.0,41.9,-11092.6,0.0,0.0,0.0,0.0,815.4,7502.5,0.0,0.0,36609.2,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,31.299999999999997,28.340198563582586,Denial of Service,nmon,17:56:12.000,68.7,23.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2713.9,746.9,3787.2,0.0,-0.0,0.0,-0.0,37.9,-10188.8,0.0,0.0,0.0,0.0,741.9,6893.2,0.0,0.0,32445.7,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,33.0,28.429974651457535,Denial of Service,nmon,17:56:13.000,67.0,23.7,9.2,0.0,12.0,0.0,2.0,1.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.5,746.9,3787.2,0.0,-0.0,0.0,-0.0,34.2,-11547.0,0.0,0.0,0.0,0.0,671.5,7810.8,0.0,0.0,33519.3,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,34.900000000000006,28.501267427122933,Denial of Service,nmon,17:56:14.000,65.1,23.5,11.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2707.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,42.9,-10992.7,0.0,0.0,0.0,0.0,834.8,7440.7,0.0,0.0,29440.7,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.3,28.55935783692437,Denial of Service,nmon,17:56:15.000,58.7,30.5,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2705.6,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.8,-12482.3,0.0,0.0,0.0,0.0,921.6,8450.4,0.0,0.0,41863.1,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,31.599999999999994,28.588403041825096,Denial of Service,nmon,17:56:16.000,68.4,23.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2704.5,746.9,3787.2,0.0,-0.0,0.0,-0.0,45.4,-9766.1,0.0,0.0,0.0,0.0,890.6,6608.3,0.0,0.0,35960.8,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.8,28.628010139416983,Denial of Service,nmon,17:56:17.000,63.2,27.0,9.7,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2703.0,746.9,3787.2,0.0,-0.0,0.0,-0.0,40.2,-12291.0,0.0,0.0,0.0,0.0,791.3,8319.8,0.0,0.0,36721.5,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,35.5,28.41941275876636,Denial of Service,nmon,17:56:18.000,64.5,26.2,9.4,0.0,20.0,0.0,1.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,19.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.9,746.9,3787.2,0.0,-0.0,0.0,-0.0,62.1,-9139.2,0.0,0.0,0.0,0.0,1247.8,6422.4,0.0,0.0,36486.5,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,51.7,28.45373891001267,Denial of Service,nmon,17:56:19.000,48.3,40.2,11.5,0.0,4.0,0.0,4.0,1.0,15.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,15.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2709.6,746.9,3787.2,0.0,-0.0,0.0,-0.0,47.7,-10936.7,0.0,0.0,0.0,0.0,940.0,7413.8,0.0,0.0,84674.7,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,53.1,28.498626953950147,Denial of Service,nmon,17:56:20.000,46.9,39.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2707.9,746.9,3787.2,0.0,-0.0,0.0,-0.0,43.5,-10920.3,0.0,0.0,0.0,0.0,855.4,7414.2,0.0,0.0,88987.9,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,50.4,28.52767215885086,Denial of Service,nmon,17:56:21.000,49.6,38.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2706.8,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.4,-11438.0,0.0,0.0,0.0,0.0,913.3,7773.8,0.0,0.0,82023.0,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,46.0,28.305872412336296,Denial of Service,nmon,17:56:22.000,54.0,34.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2715.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.0,-10483.3,0.0,0.0,0.0,0.0,904.4,7134.6,0.0,0.0,61072.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,40.9,28.358681875792147,Denial of Service,nmon,17:56:23.000,59.1,30.6,10.3,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,8.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2713.2,746.9,3787.2,0.0,-0.0,0.0,-0.0,46.3,-11275.4,0.0,0.0,0.0,0.0,907.2,7659.5,0.0,0.0,54997.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.6,28.416772285593574,Denial of Service,nmon,17:56:24.000,58.4,29.9,11.4,0.3,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2711.0,746.9,3787.2,0.0,-0.0,0.0,-0.0,44.0,-11644.5,0.0,0.0,0.0,0.0,863.7,7891.8,0.0,0.0,51283.6,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.9,28.279467680608363,Denial of Service,nmon,17:56:25.000,63.1,28.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2716.2,747.0,3787.2,0.0,-0.0,0.0,-0.0,42.9,-10231.6,0.0,0.0,0.0,0.0,844.6,6935.6,0.0,0.0,46836.0,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.2,28.31379383185466,Denial of Service,nmon,17:56:26.000,61.8,27.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2714.9,747.0,3787.2,0.0,-0.0,0.0,-0.0,45.7,-10712.5,0.0,0.0,0.0,0.0,900.5,7260.9,0.0,0.0,47266.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.4,28.337558090409797,Denial of Service,nmon,17:56:27.000,55.6,34.3,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2714.0,747.0,3787.2,0.0,-0.0,0.0,-0.0,46.0,-12212.1,0.0,0.0,0.0,0.0,906.7,8268.3,0.0,0.0,57645.4,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.2,28.443177017321496,Denial of Service,nmon,17:56:28.000,63.8,27.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.2,41.8,823.6,2710.0,747.0,3787.2,0.0,-0.0,0.0,-0.0,37.9,-10706.3,0.0,0.0,0.0,0.0,745.6,7253.1,0.0,0.0,49317.3,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,40.2,28.495986480777347,Denial of Service,nmon,17:56:29.000,59.8,30.3,9.8,0.0,5.3,0.0,6.0,2.0,31.9,0.0,0.0,0.0,0.0,0.0,5.3,0.0,6.0,1.0,31.9,28.0,0.0,0.2,7.7,168.3,41.8,823.6,2708.0,747.0,3787.2,0.0,-0.0,0.0,-0.0,45.6,-11111.0,0.0,0.0,0.0,0.0,891.3,7536.5,0.0,0.0,48265.1,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,39.0,28.52503168567807,Denial of Service,nmon,17:56:30.000,61.0,30.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.8,823.6,2706.9,747.0,3787.2,0.0,-0.0,0.0,-0.0,45.4,-10895.8,0.0,0.0,0.0,0.0,891.2,7378.1,0.0,0.0,46862.4,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,33.099999999999994,28.57784114913392,Denial of Service,nmon,17:56:31.000,66.9,26.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.8,823.6,2704.9,747.0,3787.2,0.0,-0.0,0.0,-0.0,44.6,-10002.2,0.0,0.0,0.0,0.0,879.1,6775.5,0.0,0.0,37335.2,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.2,28.612167300380232,Denial of Service,nmon,17:56:32.000,63.8,27.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.8,823.6,2703.6,747.0,3787.2,0.0,-0.0,0.0,-0.0,35.0,-10422.4,0.0,0.0,0.0,0.0,685.2,7058.6,0.0,0.0,40944.1,0,3,0.0,0.0
